"","COUNTRY_(ISO)","CODE","YEAR","ML_WKS","ML_BEF","ML_AFT","ML_PAY","PL_WKS","PL_PAY","CC_WKS","CC_PAY","X12","X13","X14"
"856","PT",17,1984,12.9,"4.3","8.5",100,26,0,0,0,NA,NA,NA
"857","PT",17,1985,12.9,"4.3","8.5",100,26,0,0,0,NA,NA,NA
"858","PT",17,1986,12.9,"4.3","8.5",100,26,0,0,0,NA,NA,NA
"859","PT",17,1987,12.9,"4.3","8.5",100,26,0,0,0,NA,NA,NA
"860","PT",17,1988,12.9,"4.3","8.5",100,26,0,0,0,NA,NA,NA
"861","PT",17,1989,12.9,"4.3","8.5",100,26,0,0,0,NA,NA,NA
"862","PT",17,1990,12.9,"4.3","8.5",100,26,0,0,0,NA,NA,NA
"863","PT",17,1991,12.9,"4.3","8.5",100,26,0,0,0,NA,NA,NA
"864","PT",17,1992,12.9,"4.3","8.5",100,26,0,0,0,NA,NA,NA
"865","PT",17,1993,12.9,"4.3","8.5",100,26,0,0,0,NA,NA,NA
"866","PT",17,1994,12.9,"4.3","8.5",100,26,0,0,0,NA,NA,NA
"867","PT",17,1995,14,"4.3","8.5",100,26,0,0,0,NA,NA,NA
"868","PT",17,1996,14,"4.3","8.5",100,26,0,0,0,NA,NA,NA
"869","PT",17,1997,14,"4.3","8.5",100,26,0,0,0,NA,NA,NA
"870","PT",17,1998,14,"5.4","8.6",100,26,0,0,0,NA,NA,NA
"871","PT",17,1999,15.7,"2.9","12.9",100,26,0,0,0,NA,NA,NA
"872","PT",17,2000,15.7,"2.9","12.9",100,26,0,0,0,NA,NA,NA
"873","PT",17,2001,17.1,"4.3","12.9",100,26,0,0,0,NA,NA,NA
"874","PT",17,2002,17.1,"4.3","12.9",100,26,0,0,0,NA,NA,NA
"875","PT",17,2003,17.1,"4.3","12.9",100,26,0,0,0,NA,NA,NA
"876","PT",17,2004,17.1,"4.3","12.9",100,26,0,0,0,NA,NA,NA
"877","PT",17,2005,17.1,"4.3","12.9",100,26,0,0,0,NA,NA,NA
"878","PT",17,2006,17.1,"4.3","12.9",100,26,0,0,0,NA,NA,NA
"879","PT",17,2007,17.1,"4.3","12.9",100,26,0,0,0,NA,NA,NA
"880","PT",17,2008,17.1,"4.3","12.9",100,26,0,0,0,NA,NA,NA
"881","PT",17,2009,17.1,"4.3","12.9",100,26,25,0,0,NA,NA,NA
"882","PT",17,2010,17.1,"4.3","12.9",100,26,25,0,0,NA,NA,NA
"883",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"884","ES",18,1960,12,"6","6",60,0,0,0,0,NA,NA,NA
"885","ES",18,1961,12,"6","6",60,0,0,0,0,NA,NA,NA
"886","ES",18,1962,12,"6","6",60,0,0,0,0,NA,NA,NA
"887","ES",18,1963,12,"6","6",60,0,0,0,0,NA,NA,NA
"888","ES",18,1964,12,"6","6",60,0,0,0,0,NA,NA,NA
"889","ES",18,1965,12,"6","6",60,0,0,0,0,NA,NA,NA
"890","ES",18,1966,12,"6","6",60,0,0,0,0,NA,NA,NA
"891","ES",18,1967,12,"6","6",75,0,0,0,0,NA,NA,NA
"892","ES",18,1968,12,"6","6",75,0,0,0,0,NA,NA,NA
"893","ES",18,1969,12,"6","6",75,0,0,0,0,NA,NA,NA
"894","ES",18,1970,12,"6","6",75,0,0,0,0,NA,NA,NA
"895","ES",18,1971,12,"6","6",75,0,0,0,0,NA,NA,NA
"896","ES",18,1972,12,"6","6",75,0,0,0,0,NA,NA,NA
"897","ES",18,1973,12,"6","6",75,0,0,0,0,NA,NA,NA
"898","ES",18,1974,12,"6","6",75,0,0,0,0,NA,NA,NA
"899","ES",18,1975,12,"6","6",75,0,0,0,0,NA,NA,NA
"900","ES",18,1976,12,"6","6",75,0,0,0,0,NA,NA,NA
"901","ES",18,1977,14,"6","8",75,0,0,0,0,NA,NA,NA
"902","ES",18,1978,14,"6","8",75,0,0,0,0,NA,NA,NA
"903","ES",18,1979,14,"6","8",75,0,0,0,0,NA,NA,NA
"904","ES",18,1980,14,"6","8",75,156,0,0,0,NA,NA,NA
"905","ES",18,1981,14,"6","8",75,156,0,0,0,NA,NA,NA
"906","ES",18,1982,14,"6","8",75,156,0,0,0,NA,NA,NA
"907","ES",18,1983,14,"6","8",75,156,0,0,0,NA,NA,NA
"908","ES",18,1984,14,"6","8",75,156,0,0,0,NA,NA,NA
"909","ES",18,1985,14,"6","8",75,156,0,0,0,NA,NA,NA
"910","ES",18,1986,14,"6","8",75,156,0,0,0,NA,NA,NA
"911","ES",18,1987,14,"6","8",75,156,0,0,0,NA,NA,NA
"912","ES",18,1988,14,"6","8",75,156,0,0,0,NA,NA,NA
"913","ES",18,1989,14,"6","8",75,156,0,0,0,NA,NA,NA
"914","ES",18,1990,16,"8","8",75,156,0,0,0,NA,NA,NA
"915","ES",18,1991,16,"8","8",75,156,0,0,0,NA,NA,NA
"916","ES",18,1992,16,"8","8",75,156,0,0,0,NA,NA,NA
"917","ES",18,1993,16,"8","8",75,156,0,0,0,NA,NA,NA
"918","ES",18,1994,16,"8","8",100,156,0,0,0,NA,NA,NA
"919","ES",18,1995,16,"8","8",100,156,0,0,0,NA,NA,NA
"920","ES",18,1996,16,"8","8",100,156,0,0,0,NA,NA,NA
"921","ES",18,1997,16,"8","8",100,156,0,0,0,NA,NA,NA
"922","ES",18,1998,16,"8","8",100,156,0,0,0,NA,NA,NA
"923","ES",18,1999,16,"8","8",100,156,0,0,0,NA,NA,NA
"924","ES",18,2000,16,"ns","ns",100,156,0,0,0,NA,NA,NA
"925","ES",18,2001,16,"ns","ns",100,156,0,0,0,NA,NA,NA
"926","ES",18,2002,16,"ns","ns",100,156,0,0,0,NA,NA,NA
"927","ES",18,2003,16,"ns","ns",100,156,0,0,0,NA,NA,NA
"928","ES",18,2004,16,"ns","ns",100,156,0,0,0,NA,NA,NA
"929","ES",18,2005,16,"ns","ns",100,156,0,0,0,NA,NA,NA
"930","ES",18,2006,16,"ns","ns",100,156,0,0,0,NA,NA,NA
"931","ES",18,2007,16,"ns","ns",100,156,0,0,0,NA,NA,NA
"932","ES",18,2008,16,"ns","ns",100,156,0,0,0,NA,NA,NA
"933","ES",18,2009,16,"ns","ns",100,156,0,0,0,NA,NA,NA
"934","ES",18,2010,16,"ns","ns",100,156,0,0,0,NA,NA,NA
"935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"936","SE",19,1960,12.8,"ns","ns",45,0,0,0,0,NA,NA,NA
"937","SE",19,1961,12.8,"ns","ns",45,0,0,0,0,NA,NA,NA
"938","SE",19,1962,12.8,"ns","ns",45,0,0,0,0,NA,NA,NA
"939","SE",19,1963,12.8,"ns","ns",45,0,0,0,0,NA,NA,NA
"940","SE",19,1964,25.6,"ns","ns",46,0,0,0,0,NA,NA,NA
"941","SE",19,1965,25.6,"ns","ns",46,0,0,0,0,NA,NA,NA
"942","SE",19,1966,25.6,"ns","ns",46,0,0,0,0,NA,NA,NA
"943","SE",19,1967,25.6,"ns","ns",67,0,0,0,0,NA,NA,NA
"944","SE",19,1968,25.6,"ns","ns",67,0,0,0,0,NA,NA,NA
"945","SE",19,1969,25.6,"ns","ns",69,0,0,0,0,NA,NA,NA
"946","SE",19,1970,26,"ns","ns",64,0,0,0,0,NA,NA,NA
"947","SE",19,1971,26,"ns","ns",59,0,0,0,0,NA,NA,NA
"948","SE",19,1972,26,"ns","ns",52,0,0,0,0,NA,NA,NA
"949","SE",19,1973,26,"ns","ns",48,0,0,0,0,NA,NA,NA
"950","SE",19,1974,0,"0","0",0,30,90,0,0,NA,NA,NA
"951","SE",19,1975,0,"0","0",0,30,90,0,0,NA,NA,NA
"952","SE",19,1976,0,"0","0",0,30,90,0,0,NA,NA,NA
"953","SE",19,1977,0,"0","0",0,30,90,0,0,NA,NA,NA
"954","SE",19,1978,0,"0","0",0,39,90,78,0,NA,NA,NA
"955","SE",19,1979,0,"0","0",0,39,82,78,0,NA,NA,NA
"956","SE",19,1980,0,"0","0",0,39,82,78,0,NA,NA,NA
"957","SE",19,1981,0,"0","0",0,39,82,78,0,NA,NA,NA
"958","SE",19,1982,0,"0","0",0,39,81,78,0,NA,NA,NA
"959","SE",19,1983,0,"0","0",0,39,81,78,0,NA,NA,NA
"960","SE",19,1984,0,"0","0",0,39,81,78,0,NA,NA,NA
"961","SE",19,1985,0,"0","0",0,39,71,78,0,NA,NA,NA
"962","SE",19,1986,0,"0","0",0,51,71,78,0,NA,NA,NA
"963","SE",19,1987,0,"0","0",0,51,71,78,0,NA,NA,NA
"964","SE",19,1988,0,"0","0",0,51,71,78,0,NA,NA,NA
"965","SE",19,1989,0,"0","0",0,64,71,78,0,NA,NA,NA
"966","SE",19,1990,0,"0","0",0,64,70,78,0,NA,NA,NA
"967","SE",19,1991,0,"0","0",0,64,90,78,0,NA,NA,NA
"968","SE",19,1992,0,"0","0",0,64,90,78,0,NA,NA,NA
"969","SE",19,1993,0,"0","0",0,64,90,78,0,NA,NA,NA
"970","SE",19,1994,0,"0","0",0,64,90,78,0,NA,NA,NA
"971","SE",19,1995,0,"0","0",0,64,67,78,0,NA,NA,NA
"972","SE",19,1996,0,"0","0",0,64,67,78,0,NA,NA,NA
"973","SE",19,1997,0,"0","0",0,64,62,78,0,NA,NA,NA
"974","SE",19,1998,0,"0","0",0,64.3,80,78,0,NA,NA,NA
"975","SE",19,1999,0,"0","0",0,64.3,80,78,0,NA,NA,NA
"976","SE",19,2000,0,"0","0",0,64.3,64,78,0,NA,NA,NA
"977","SE",19,2001,0,"0","0",0,64.3,64,78,0,NA,NA,NA
"978","SE",19,2002,0,"0","0",0,68.6,65,78,0,NA,NA,NA
"979","SE",19,2003,0,"0","0",0,68.6,65,78,0,NA,NA,NA
"980","SE",19,2004,0,"0","0",0,68.6,65.1,78,0,NA,NA,NA
"981","SE",19,2005,0,"0","0",0,68.6,65.1,78,0,NA,NA,NA
"982","SE",19,2006,0,"0","0",0,68.6,65.1,78,0,NA,NA,NA
"983","SE",19,2007,0,"0","0",0,68.6,65.1,78,0,NA,NA,NA
"984","SE",19,2008,0,"0","0",0,68.6,65.1,78,13.5,NA,NA,NA
"985","SE",19,2009,0,"0","0",0,68.6,65.1,78,13.1,NA,NA,NA
"986","SE",19,2010,0,"0","0",0,68.6,65.1,78,12.7,NA,NA,NA
"987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"988","CH",20,1960,6,"ns","ns",0,0,0,0,0,NA,NA,NA
"989","CH",20,1961,6,"ns","ns",0,0,0,0,0,NA,NA,NA
"990","CH",20,1962,6,"ns","ns",0,0,0,0,0,NA,NA,NA
"991","CH",20,1963,6,"ns","ns",0,0,0,0,0,NA,NA,NA
"992","CH",20,1964,6,"ns","ns",0,0,0,0,0,NA,NA,NA
"993","CH",20,1965,6,"ns","ns",0,0,0,0,0,NA,NA,NA
"994","CH",20,1966,6,"ns","ns",0,0,0,0,0,NA,NA,NA
"995","CH",20,1967,10,"4","6",0,0,0,0,0,NA,NA,NA
"996","CH",20,1968,10,"4","6",0,0,0,0,0,NA,NA,NA
"997","CH",20,1969,10,"4","6",0,0,0,0,0,NA,NA,NA
"998","CH",20,1970,10,"4","6",0,0,0,0,0,NA,NA,NA
"999","CH",20,1971,10,"4","6",0,0,0,0,0,NA,NA,NA
"1000","CH",20,1972,10,"4","6",0,0,0,0,0,NA,NA,NA
"1001","CH",20,1973,10,"4","6",0,0,0,0,0,NA,NA,NA
"1002","CH",20,1974,10,"4","6",0,0,0,0,0,NA,NA,NA
"1003","CH",20,1975,10,"4","6",0,0,0,0,0,NA,NA,NA
"1004","CH",20,1976,10,"4","6",0,0,0,0,0,NA,NA,NA
"1005","CH",20,1977,10,"4","6",0,0,0,0,0,NA,NA,NA
"1006","CH",20,1978,10,"4","6",0,0,0,0,0,NA,NA,NA
"1007","CH",20,1979,10,"4","6",0,0,0,0,0,NA,NA,NA
"1008","CH",20,1980,10,"4","6",0,0,0,0,0,NA,NA,NA
"1009","CH",20,1981,10,"4","6",0,0,0,0,0,NA,NA,NA
"1010","CH",20,1982,10,"4","6",0,0,0,0,0,NA,NA,NA
"1011","CH",20,1983,10,"4","6",0,0,0,0,0,NA,NA,NA
"1012","CH",20,1984,10,"4","6",0,0,0,0,0,NA,NA,NA
"1013","CH",20,1985,10,"4","6",0,0,0,0,0,NA,NA,NA
"1014","CH",20,1986,10,"4","6",0,0,0,0,0,NA,NA,NA
"1015","CH",20,1987,10,"4","6",0,0,0,0,0,NA,NA,NA
"1016","CH",20,1988,10,"4","6",0,0,0,0,0,NA,NA,NA
"1017","CH",20,1989,10,"4","6",0,0,0,0,0,NA,NA,NA
"1018","CH",20,1990,10,"4","6",0,0,0,0,0,NA,NA,NA
"1019","CH",20,1991,10,"4","6",0,0,0,0,0,NA,NA,NA
"1020","CH",20,1992,10,"4","6",0,0,0,0,0,NA,NA,NA
"1021","CH",20,1993,10,"4","6",0,0,0,0,0,NA,NA,NA
"1022","CH",20,1994,10,"4","6",0,0,0,0,0,NA,NA,NA
"1023","CH",20,1995,10,"4","6",0,0,0,0,0,NA,NA,NA
"1024","CH",20,1996,10,"4","6",0,0,0,0,0,NA,NA,NA
"1025","CH",20,1997,16,"8","8",0,0,0,0,0,NA,NA,NA
"1026","CH",20,1998,16,"8","8",0,0,0,0,0,NA,NA,NA
"1027","CH",20,1999,16,"8","8",0,0,0,0,0,NA,NA,NA
"1028","CH",20,2000,16,"8","8",0,0,0,0,0,NA,NA,NA
"1029","CH",20,2001,16,"8","8",0,0,0,0,0,NA,NA,NA
"1030","CH",20,2002,16,"8","8",0,0,0,0,0,NA,NA,NA
"1031","CH",20,2003,16,"8","8",0,0,0,0,0,NA,NA,NA
"1032","CH",20,2004,16,"8","8",0,0,0,0,0,NA,NA,NA
"1033","CH",20,2005,16,"8","8",0,0,0,0,0,NA,NA,NA
"1034","CH",20,2006,14,"0","14",80,0,0,0,0,NA,NA,NA
"1035","CH",20,2007,14,"0","14",80,0,0,0,0,NA,NA,NA
"1036","CH",20,2008,14,"0","14",80,0,0,0,0,NA,NA,NA
"1037","CH",20,2009,14,"0","14",80,0,0,0,0,NA,NA,NA
"1038","CH",20,2010,14,"0","14",80,0,0,0,0,NA,NA,NA
"1039",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1040","UK",21,1960,18,"11","7",36.9,0,0,0,0,NA,NA,NA
"1041","UK",21,1961,18,"11","7",36.9,0,0,0,0,NA,NA,NA
"1042","UK",21,1962,18,"11","7",36.9,0,0,0,0,NA,NA,NA
"1043","UK",21,1963,18,"11","7",36.9,0,0,0,0,NA,NA,NA
"1044","UK",21,1964,18,"11","7",37.1,0,0,0,0,NA,NA,NA
"1045","UK",21,1965,18,"11","7",37.1,0,0,0,0,NA,NA,NA
"1046","UK",21,1966,18,"11","7",37.1,0,0,0,0,NA,NA,NA
"1047","UK",21,1967,18,"11","7",85,0,0,0,0,NA,NA,NA
"1048","UK",21,1968,18,"11","7",85,0,0,0,0,NA,NA,NA
"1049","UK",21,1969,18,"11","7",85,0,0,0,0,NA,NA,NA
"1050","UK",21,1970,18,"11","7",36,0,0,0,0,NA,NA,NA
"1051","UK",21,1971,18,"11","7",32,0,0,0,0,NA,NA,NA
"1052","UK",21,1972,18,"11","7",32,0,0,0,0,NA,NA,NA
"1053","UK",21,1973,18,"11","7",32,0,0,0,0,NA,NA,NA
"1054","UK",21,1974,18,"11","7",25,0,0,0,0,NA,NA,NA
"1055","UK",21,1975,18,"11","7",73,0,0,0,0,NA,NA,NA
"1056","UK",21,1976,18,"11","7",61,0,0,0,0,NA,NA,NA
"1057","UK",21,1977,18,"11","7",56,0,0,0,0,NA,NA,NA
"1058","UK",21,1978,18,"11","7",57,0,0,0,0,NA,NA,NA
"1059","UK",21,1979,18,"11","7",55,0,0,0,0,NA,NA,NA
"1060","UK",21,1980,18,"11","7",47,0,0,0,0,NA,NA,NA
"1061","UK",21,1981,18,"11","7",46,0,0,0,0,NA,NA,NA
"1062","UK",21,1982,18,"11","7",40,0,0,0,0,NA,NA,NA
"1063","UK",21,1983,18,"11","7",36,0,0,0,0,NA,NA,NA
"1064","UK",21,1984,18,"11","7",35,0,0,0,0,NA,NA,NA
"1065","UK",21,1985,18,"11","7",34,0,0,0,0,NA,NA,NA
"1066","UK",21,1986,18,"11","7",30,0,0,0,0,NA,NA,NA
"1067","UK",21,1987,18,"11","7",29,0,0,0,0,NA,NA,NA
"1068","UK",21,1988,18,"11","7",27,0,0,0,0,NA,NA,NA
"1069","UK",21,1989,18,"11","7",46,0,0,0,0,NA,NA,NA
"1070","UK",21,1990,18,"11","7",45,0,0,0,0,NA,NA,NA
"1071","UK",21,1991,18,"11","7",45,0,0,0,0,NA,NA,NA
"1072","UK",21,1992,18,"11","7",49,0,0,0,0,NA,NA,NA
"1073","UK",21,1993,18,"11","7",44,0,0,0,0,NA,NA,NA
"1074","UK",21,1994,18,"11","7",45,0,0,0,0,NA,NA,NA
"1075","UK",21,1995,18,"11","7",45,0,0,0,0,NA,NA,NA
"1076","UK",21,1996,18,"11","7",45,0,0,0,0,NA,NA,NA
"1077","UK",21,1997,18,"11","7",44,0,0,0,0,NA,NA,NA
"1078","UK",21,1998,18,"ns","ns",31.1,0,0,0,0,NA,NA,NA
"1079","UK",21,1999,18,"ns","ns",31.1,26,0,0,0,NA,NA,NA
"1080","UK",21,2000,18,"ns","ns",31.1,26,0,0,0,NA,NA,NA
"1081","UK",21,2001,18,"ns","ns",31,26,0,0,0,NA,NA,NA
"1082","UK",21,2002,18,"ns","ns",31,26,0,0,0,NA,NA,NA
"1083","UK",21,2003,18,"ns","ns",31.1,26,0,0,0,NA,NA,NA
"1084","UK",21,2004,26,"ns","ns",21.8,26,0,0,0,NA,NA,NA
"1085","UK",21,2005,26,"ns","ns",21.7,26,0,0,0,NA,NA,NA
"1086","UK",21,2006,26,"ns","ns",21.8,26,0,0,0,NA,NA,NA
"1087","UK",21,2007,39,"ns","ns",14.5,26,0,0,0,NA,NA,NA
"1088","UK",21,2008,39,"ns","ns",14.5,26,0,0,0,NA,NA,NA
"1089","UK",21,2009,39,"ns","ns",14.5,26,0,0,0,NA,NA,NA
"1090","UK",21,2010,39,"ns","ns",14.5,26,0,0,0,NA,NA,NA
"1091",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1092","US",22,1960,0,"0","0",0,0,0,0,0,NA,NA,NA
"1093","US",22,1961,0,"0","0",0,0,0,0,0,NA,NA,NA
"1094","US",22,1962,0,"0","0",0,0,0,0,0,NA,NA,NA
"1095","US",22,1963,0,"0","0",0,0,0,0,0,NA,NA,NA
"1096","US",22,1964,0,"0","0",0,0,0,0,0,NA,NA,NA
"1097","US",22,1965,0,"0","0",0,0,0,0,0,NA,NA,NA
"1098","US",22,1966,0,"0","0",0,0,0,0,0,NA,NA,NA
"1099","US",22,1967,0,"0","0",0,0,0,0,0,NA,NA,NA
"1100","US",22,1968,0,"0","0",0,0,0,0,0,NA,NA,NA
"1101","US",22,1969,0,"0","0",0,0,0,0,0,NA,NA,NA
"1102","US",22,1970,0,"0","0",0,0,0,0,0,NA,NA,NA
"1103","US",22,1971,0,"0","0",0,0,0,0,0,NA,NA,NA
"1104","US",22,1972,0,"0","0",0,0,0,0,0,NA,NA,NA
"1105","US",22,1973,0,"0","0",0,0,0,0,0,NA,NA,NA
"1106","US",22,1974,0,"0","0",0,0,0,0,0,NA,NA,NA
"1107","US",22,1975,0,"0","0",0,0,0,0,0,NA,NA,NA
"1108","US",22,1976,0,"0","0",0,0,0,0,0,NA,NA,NA
"1109","US",22,1977,0,"0","0",0,0,0,0,0,NA,NA,NA
"1110","US",22,1978,0,"0","0",0,0,0,0,0,NA,NA,NA
"1111","US",22,1979,0,"0","0",0,0,0,0,0,NA,NA,NA
"1112","US",22,1980,0,"0","0",0,0,0,0,0,NA,NA,NA
"1113","US",22,1981,0,"0","0",0,0,0,0,0,NA,NA,NA
"1114","US",22,1982,0,"0","0",0,0,0,0,0,NA,NA,NA
"1115","US",22,1983,0,"0","0",0,0,0,0,0,NA,NA,NA
"1116","US",22,1984,0,"0","0",0,0,0,0,0,NA,NA,NA
"1117","US",22,1985,0,"0","0",0,0,0,0,0,NA,NA,NA
"1118","US",22,1986,0,"0","0",0,0,0,0,0,NA,NA,NA
"1119","US",22,1987,0,"0","0",0,0,0,0,0,NA,NA,NA
"1120","US",22,1988,0,"0","0",0,0,0,0,0,NA,NA,NA
"1121","US",22,1989,0,"0","0",0,0,0,0,0,NA,NA,NA
"1122","US",22,1990,0,"0","0",0,0,0,0,0,NA,NA,NA
"1123","US",22,1991,0,"0","0",0,0,0,0,0,NA,NA,NA
"1124","US",22,1992,0,"0","0",0,0,0,0,0,NA,NA,NA
"1125","US",22,1993,0,"0","0",0,0,0,12,0,NA,NA,NA
"1126","US",22,1994,0,"0","0",0,0,0,12,0,NA,NA,NA
"1127","US",22,1995,0,"0","0",0,0,0,12,0,NA,NA,NA
"1128","US",22,1996,0,"0","0",0,0,0,12,0,NA,NA,NA
"1129","US",22,1997,0,"0","0",0,0,0,12,0,NA,NA,NA
"1130","US",22,1998,0,"0","0",0,0,0,12,0,NA,NA,NA
"1131","US",22,1999,0,"0","0",0,0,0,12,0,NA,NA,NA
"1132","US",22,2000,0,"0","0",0,0,0,12,0,NA,NA,NA
"1133","US",22,2001,0,"0","0",0,0,0,12,0,NA,NA,NA
"1134","US",22,2002,0,"0","0",0,0,0,12,0,NA,NA,NA
"1135","US",22,2003,0,"0","0",0,0,0,12,0,NA,NA,NA
"1136","US",22,2004,0,"0","0",0,0,0,12,0,NA,NA,NA
"1137","US",22,2005,0,"0","0",0,0,0,12,0,NA,NA,NA
"1138","US",22,2006,0,"0","0",0,0,0,12,0,NA,NA,NA
"1139","US",22,2007,0,"0","0",0,0,0,12,0,NA,NA,NA
"1140","US",22,2008,0,"0","0",0,0,0,12,0,NA,NA,NA
"1141","US",22,2009,0,"0","0",0,0,0,12,0,NA,NA,NA
"1142","US",22,2010,0,"0","0",0,0,0,12,0,NA,NA,NA
